OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y,
134821,17,82031500000000,1,8,1,0,0,8,163,1660,2 future TRRA tracks,,IL 3 SB,0.5 mi SW of I-70,99.99,2.977,1,2078800000,0,38381406,90094032,2,3,1,1,16,2016,2,0,2350,2018,9,11.6,0,20,0,1,1,1,1,5,N,0,0,A,1,0,4,2,0,0,3,0,11.8,22.6,61,0,0,11.6,12.6,99.99,N,0,N,0,0,8,8,8,N,N,8,42.8,8,33,8,7,N,5,N,8,,,0,923,48,N,N,N,,,,,,,,,0,,0,R,1,,0,0,,1,0,0,1,31,0,,Y,N,1187,2046,0,N,17,G,8,768.6,ST,724,38.637239,-90.1612,-90.1611999999057,38.6372389998175,
134798,17,82028700000000,1,8,1,0,0,8,163,1660,IL 3 TRRA UPRR MoAv 55-6,,MLK RAMP 1 EB,EAST APPROACH MLK,99.99,0.29,1,1007004024,10,38374680,90094965,2,3,1,1,11,2000,1,6,1750,2017,5,7.9,0,0,0,1,1,1,1,5,N,0,0,A,1,4,4,2,0,0,18,0,8.3,52.1,657.8,0,0,7.9,8.9,99.99,H,99.99,H,0,0,7,8,8,N,N,6,72.3,6,43.4,8,4,3,5,N,6,,,0,523,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,,1,0,3,0,3,0,,Y,N,1768,2046,0,N,17,G,7,5854.42,ST,724,38.629667,-90.163792,-90.1637919997248,38.6296670001142,
291174,29,118,1,5,1,0,0,5,510,65000,IS 70  RV 70,,MADISON ST W,S 11 T 45 N R 7 E,99.99,0.468,0,,,38384918,90112759,3,3,1,1,19,1958,2,10,1240,2023,4,9.1,0,0,0,1,1,N,N,5,N,0,0,A,1,1,6,5,0,0,3,0,9.1,19.1,53.9,0.4,0.4,13.5,13.5,99.99,H,4.52,H,2.9,0.6,6,5,6,N,N,1,77.4,1,43.2,5,9,3,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,2009,1,5,0,1,11,0,,Y,N,1860,2043,,N,29,F,5,727.65,AM,1202,38.646964,-90.191133,-90.1911329997448,38.6469640000589,
134652,17,82009900000000,1,3,1,3,0,8,163,1660,I-55/64,  US 40 EB,,ST CLAIR AVENUE,N of Collinsville Av,99.99,236.036,1,0000S00300,0,38375875,90084663,2,3,1,1,16,1961,4,5,4300,2023,6,21.9,0,35,0,0,0,0,0,5,N,0,0,A,6,1,4,2,0,0,2,0,25.6,26.8,54.3,1.2,1.2,23.2,26.5,99.99,H,99.99,H,2.2,3.5,6,6,6,N,N,6,49.2,6,29.5,6,9,3,5,N,6,,,0,523,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,1,6,1,0,16,0,,Y,N,4293,2046,0,N,17,F,6,1438.95,ST,724,38.632986,-90.146286,-90.1462859997772,38.6329859997535
134675,17,82014300000000,1,3,1,3,0,8,163,1660,GROUND,,"WB CD TO IL3 SB """"0",PSC ABUT 0-11->P-017,4.85,232.592,1,0000S00300,0,38365440,90101676,8,3,1,1,12,1971,2,0,23900,2023,6,6.7,0,0,1,1,0,1,N,5,N,0,0,P,6,0,4,3,0,0,6,0,7.9,36.6,187.8,0,0,6.7,8.5,99.99,N,0,N,0,0,6,5,6,N,N,6,48.3,6,28.8,5,2,N,5,N,6,37,1,187.8,1223,24,Y24,N,N,1223,,,1207,121,1328,,,0,,0,N,1,,1,0,2004,1,9,0,0,13,0,,Y,N,18180,2046,0,N,17,F,5,1596.3,ST,724,38.615111,-90.171322,-90.1713220000332,38.6151109998509,
314698,29,895,1,5,1,0,0,5,510,65000,IS 44  IS 44,,MISSISSIPPI AVE S,S 27 T 45 N R 7 E,99.99,0.938,0,,,38364408,90125220,3,3,1,1,17,1970,2,9,5652,2023,6,9.8,0,20,0,1,1,0,0,5,N,0,0,P,5,1,4,2,0,0,4,0,9.8,35.4,93.3,1.5,1.5,9.8,13.3,99.99,H,4.88,H,3,3.3,7,5,5,N,N,1,36.9,1,22.5,5,4,4,5,N,8,,,0,823,24,N,N,Y24,,,323,,,,,,,,0,N,2,,0,0,2007,1,1,0,1,5,0,,Y,N,8478,2043,,N,29,F,5,1240.89,AM,1202,38.612389,-90.214447,-90.2144469996697,38.6123889997784,
310670,29,383,1,3,7,0,0,5,510,65000,FDRL SIGN CO ENTR,,RP IS64E TO GRAND,S 16 T 45 N R 7 E,99.99,0.192,1,104452,0,38375090,90140620,24,3,1,1,11,1960,2,1,6052,2023,4,7.3,0,0,0,0,1,1,1,5,N,0,0,A,1,1,2,1,0,0,3,0,8.5,9.3,21.6,0,0,8.5,10,99.99,H,4.5,H,1.2,0,4,4,5,N,N,1,72,1,43.2,4,3,4,5,N,4,31,1,3,723,24,N,N,N,,,,598,60,897,2024,,,,0,N,1,,1,0,0,1,6,0,0,18,0,,Y,N,7565,2043,,N,29,P,4,216,MM,603,38.631017,-90.227075,-90.2270750003009,38.6310169996909,
292030,29,12883,1,5,1,0,0,5,510,65000,UP RR,,SOUTHWEST AVE,S 2037 T 45 N R 6 E,99.99,1.448,0,,,38364043,90162487,2,3,4,4,17,1961,6,0,10460,2023,4,18.3,0,42,0,0,0,0,0,5,N,0,0,P,5,2,2,2,0,0,3,0,18.3,10.4,37.5,2.2,2.5,18.3,24.4,99.99,R,5.21,N,0,0,3,3,3,N,N,4,20.7,4,12.6,2,2,N,5,N,8,31,1,4.7,423,12,N,N,N,,,,2094,209,3141,2024,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,14121,2043,,N,29,P,3,915,MM,603,38.611189,-90.273694,-90.27369399993,38.6111890000987,
134721,17,82020200000000,1,8,1,0,0,8,163,1660,UPRR,,"EB CD TO IL 3 SB """"",PIER D11-> PIER O-17,99.99,0.016,1,2031204001,70,38365548,90102642,3,3,1,1,11,1972,2,0,5500,2017,6,7.9,0,0,1,1,N,N,N,5,N,0,0,A,1,2,4,3,0,0,8,0,7.9,36.9,242,0.6,0.6,6.7,8.5,99.99,R,7.01,H,5.5,0,6,5,6,N,N,6,53.5,6,32.1,5,2,8,5,N,6,35,1,242,124,24,Y24,N,N,124,,,1556,156,1712,,,0,,0,N,1,,1,0,2004,1,9,0,0,10,0,,Y,N,5555,2046,0,N,17,F,5,2057,ST,724,38.615411,-90.174006,-90.1740059999138,38.6154109999917,
297217,29,2007,1,1,1,44,0,5,510,65000,CST SUBLETTE AVE,,IS 44 W,S 19 T 45 N R 7 E,99.99,11.401,1,10,0,38370953,90165141,1,3,1,1,11,1969,4,2,42484,2023,6,19.5,0,11,0,1,1,1,1,5,N,0,0,P,1,1,2,1,0,0,3,0,20.4,16.8,38.1,0,0,20.4,20.8,99.99,H,5.18,H,2.2,0,6,6,6,N,N,1,53.1,1,31.5,6,6,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,0,1,9,1,9,12,1,,Y,N,53105,2043,,N,29,F,6,792.48,AM,1202,38.619111,-90.280997,-90.2809969995593,38.619111000339,
134827,17,82032500000000,1,8,1,0,0,8,163,1660,I-55/70 Ramps CSXRR KCSR,,WB 64 Ramp to WB 7,QuadLevel Flyover to 70WB,99.99,0.402,1,10070A4021,80,38380244,90084144,8,3,1,1,11,2014,1,7,14100,2023,9,10.4,0,0,1,1,1,1,1,5,N,0,0,A,1,4,4,2,0,0,11,0,10.6,67.8,569.3,0,0,10.4,11.3,99.99,N,0,N,0,0,8,8,8,N,N,8,53.1,8,40.8,8,4,N,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,0,N,1,,1,0,,1,0,0,1,23,0,,Y,N,10100,2046,0,N,17,G,8,6433.09,ST,724,38.634011,-90.144844,-90.1448439998286,38.6340110002791,
292070,29,12950,1,5,1,0,0,5,510,65000,METROLINK,,KINGSHIGHWAY,S 18 T 45 N R 7 E,99.99,0,0,,,38381420,90155814,1,3,4,4,14,1937,10,0,45900,2022,0,28,0,0,0,0,0,0,0,4,N,0,0,P,1,2,3,2,0,0,1,0,14,14,14,1.2,3.7,28,41.1,99.99,R,5.31,N,0,0,4,5,6,N,N,2,56.7,2,37.8,5,2,N,5,N,8,35,1,2.1,422,24,N,N,N,,,,1004,100,1506,2024,,,,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,N,61965,2042,,N,29,P,4,575.4,AM,1202,38.637264,-90.265958,-90.2659579997573,38.6372640002329,
309087,29,35739,1,1,1,44,0,5,510,65000,CST THURMAN AVE,,IS 44 E,S 28 T 45 N R 7 E,99.99,462.933,1,9,0,38370333,90150136,2,3,1,1,11,2018,4,2,40545,2023,0,20.3,0,0,0,1,1,1,1,4,N,0,0,A,1,1,3,0,0,0,1,0,20.3,16.6,16.6,0,0,20.3,21.1,99.99,H,4.19,H,1.2,0,7,7,8,N,N,1,66.6,1,40.5,7,6,3,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,0,1,1,0,1,12,1,,Y,N,50681,2043,,N,29,G,7,350.26,ST,724,38.617592,-90.250378,-90.2503780003552,38.6175920000074,
134838,17,82037400000000,1,8,1,0,0,8,163,1660,IL3 TRRA(UPRR) 1st MO Av,,MLK Bridge E Appr.,0.75 E Mississippi River,99.99,1.223,1,2079900000,0,38374558,90094730,2,3,1,1,14,2018,2,9,5350,2017,9,15.8,3,0,0,1,1,1,1,5,N,0,0,A,1,4,4,2,0,0,5,0,7.7,86.1,391.9,0,0,15.8,16.8,99.99,N,0,N,0,0,8,8,8,N,N,8,49.6,8,38.2,8,9,N,5,N,8,,,0,523,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,,1,0,0,1,2,0,,Y,N,5404,2046,0,N,17,G,8,6583.92,ST,724,38.629328,-90.163139,-90.1631389999717,38.6293280000856,
134681,17,82015300000000,1,1,1,64,0,8,163,1660,18TH ST,,FAI 64 WB,0.22 E OF 18TH ST,99.99,5.826,1,0000I06400,0,38373061,90080705,2,3,1,1,11,1974,3,2,37250,2023,6,17.4,0,0,0,1,1,1,N,5,N,0,0,A,1,1,4,2,0,0,3,0,16.7,18.4,42.8,0,0,16.2,17.2,99.99,H,99.99,H,1.2,30.4,5,7,7,N,N,6,73.5,6,39.5,7,6,4,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,L,1,,1,0,,1,9,0,0,13,1,,Y,N,41865,2046,0,N,17,F,5,736.16,ST,724,38.625169,-90.135292,-90.1352919996135,38.6251690000858,
291280,29,11902,1,3,7,0,0,5,510,65000,METROLINK,,RP IS64E TO 14TH S,S 23 T 45 N R 7 E,99.99,0,1,104532,0,38372705,90121976,8,3,1,1,11,1967,1,0,5289,2023,5,7.3,0,0,0,1,1,1,1,5,N,0,0,A,1,2,3,2,2,1,1,10,5.9,20.1,200.6,0.4,0.4,5.9,7.4,99.99,R,6.71,R,2.7,0,7,7,6,N,N,1,49.5,1,29.7,6,4,4,5,N,7,,,0,622,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,5,0,0,18,0,,Y,N,6611,2043,,N,29,F,6,1484.44,AM,1202,38.623925,-90.203267,-90.2032669997332,38.6239249996995,
134930,17,82308100000000,1,8,1,0,0,8,163,5177,UPPER CAHOKIA RD.,,FAU 9212,CAHOKIA AT PARKS AIR,99.99,0.451,0,,,38350265,90095407,5,3,2,2,17,1980,2,2,6450,2023,5,7.3,0,0,0,0,0,0,0,5,N,0,0,A,1,1,4,2,0,0,3,0,9.6,16.5,42.8,0,0,7.3,9.1,99.99,H,99.99,H,4.6,0,6,6,7,N,N,D,44.4,D,32.4,6,2,9,5,N,8,31,1,51.2,323,24,N,N,N,,,,444,44,666,,,0,,0,N,2,,0,0,,1,0,0,0,11,0,,Y,N,4495,2046,0,N,17,F,6,389.48,ST,724,38.584069,-90.165019,-90.1650189995882,38.5840689999423,
310063,29,36710,1,5,1,0,0,5,510,65000,PEDESTRIAN TUNNEL,,MARKET ST,S 940 T 45 N R 7 E,99.99,0.805,0,,,38374900,90124100,1,3,4,4,14,2021,2,0,19390,2022,5,19.5,0,8,0,1,1,1,1,4,N,0,0,A,5,0,1,1,0,0,1,0,8.2,9.1,33.5,0,0,8.2,10.5,99.99,N,0,N,0,0,N,8,8,N,N,1,54,1,32.4,8,2,N,5,N,8,,,0,322,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,N,0,0,0,5,0,,Y,N,26177,2042,,N,29,G,8,351.75,ST,724,38.630278,-90.211389,-90.2113889996953,38.630278000198,
309090,29,35741,1,1,1,44,0,5,510,65000,CST THURMAN AVE,,IS 44 W,S 28 T 45 N R 7 E,99.99,8.736,1,10,0,38370395,90150123,2,3,1,1,11,2018,4,2,40545,2023,0,20.3,0,0,0,1,1,1,1,4,N,0,0,A,1,1,3,0,0,0,1,0,20.3,15.5,16.6,0,0,20.3,21.1,99.99,H,4.19,H,0.9,0,8,8,9,N,N,1,69.3,1,41.4,8,6,3,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,0,1,1,0,1,12,1,,Y,N,50681,2043,,N,29,G,8,350.26,ST,724,38.617764,-90.250342,-90.2503420003702,38.6177640003288,
292445,29,13491,1,5,1,0,0,5,510,65000,CHIPPEWA,,CITY STREET (RAMP),S 32 T 45 N R 7 E,4.72,0,0,,,38352400,90153600,1,3,4,4,16,1936,2,3,1000,2023,4,9.1,0,0,0,0,0,0,0,4,N,0,0,P,1,1,1,2,0,0,1,0,9.1,14.9,15.3,0.5,1.5,9.1,12,4.72,H,4.47,H,0.9,0,6,6,6,N,N,2,44.1,2,32.4,6,6,3,5,N,3,,,0,323,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,0,5,0,,Y,N,1350,2043,,N,29,F,6,183.6,MM,603,38.58955,-90.255669,-90.2556690001235,38.5895499998903,
134598,17,82000800000000,1,1,1,55,0,8,163,1660,4TH ST in E ST LOU,,I-55/64, US 40 WB,WB OVER 4TH ST,99.99,2.028,1,0000I05500,0,38371903,90095467,2,3,1,1,11,1965,2,2,29050,2019,5,12.8,0,53,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,12.6,27.3,69.1,0,0,12.2,13.2,99.99,H,99.99,H,3.2,30.4,6,6,7,N,N,6,68.7,6,41.1,6,7,6,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,L,1,,1,0,1994,1,0,0,1,11,1,,Y,N,29341,2046,0,N,17,F,6,912.12,ST,724,38.621953,-90.165186,-90.1651859999928,38.6219530002978
302967,29,29534,1,5,1,0,0,5,510,65000,RP VANDEVENTER AVE TO IS,,N SARAH ST S,S 17 T 45 N R 7 E,99.99,4.157,0,,,38374875,90145811,3,3,1,1,17,2003,2,1,7360,2023,6,11,0,0,0,1,1,N,N,5,N,0,0,A,5,1,2,1,0,0,2,0,11,14.6,26.2,2.4,2.4,11,11.8,99.99,H,4.67,H,3.4,0.8,7,7,7,N,N,1,61.2,1,37.8,7,4,4,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,5,0,1,5,0,,Y,N,11040,2043,,N,29,G,7,309.16,ST,724,38.630208,-90.249475,-90.2494750003569,38.6302080000505,
305223,29,32031,1,5,1,0,0,5,510,65000,METROLINK,,16TH ST,S 363 T 45 N R 7 E,99.99,0,0,,,38373418,90121742,0,3,25,25,19,1991,4,0,14500,2023,5,15.2,0,0,0,1,0,0,0,4,N,0,0,P,5,2,6,4,0,0,3,0,15.2,15.1,38.4,1.5,2.1,15.2,19.7,99.99,R,5.11,R,2.7,0,7,6,8,N,N,1,46.8,2,27.9,6,3,3,5,N,8,35,1,4.8,423,24,N,N,N,,,,1067,107,1601,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,19575,2043,,N,29,F,6,756.48,ST,724,38.626161,-90.204839,-90.2048390002765,38.6261610002479,
134612,17,82002500000000,1,8,1,0,0,8,163,3445,SB RAMP TO EB 55/70,,ILL 203 NB,0.6 M E E ST LOUIS,99.99,0.933,1,1007004035,20,38385099,90075365,39,3,1,1,11,1960,2,2,7600,2018,5,13.4,0,57,1,1,1,1,0,5,N,0,0,A,6,1,4,2,0,0,3,0,10.4,22.3,66.4,0,0,9.1,10.7,99.99,H,99.99,H,1.8,30.4,7,7,7,N,N,6,71.6,6,43.1,7,4,4,5,N,8,35,1,66.4,124,24,N,N,N,,,,536,54,590,,,0,,0,N,2,,1,0,1999,1,0,0,1,14,0,,Y,N,7676,2046,0,N,17,G,7,710.48,ST,724,38.647497,-90.131569,-90.1315690001904,38.6474969997524,
309577,29,36249,1,1,1,44,0,5,510,65000,CST JEFFERSON AVE,,IS 44 E,S 27 T 45 N R 7 E,99.99,465.512,1,9,0,38364903,90131656,2,3,1,1,11,2019,4,9,41598,2023,0,20.3,0,3,0,1,1,1,1,4,N,0,0,A,1,1,3,2,0,0,1,0,20.3,40.2,41.9,0,0,20.3,21.1,99.99,H,4.73,N,0,0,8,9,8,N,N,1,99.9,1,67.5,8,6,N,5,N,5,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,0,1,1,0,1,12,1,,Y,N,51998,2043,,N,29,G,8,884.09,ST,724,38.613619,-90.221267,-90.2212670003236,38.6136189997471,
306923,29,33659,1,3,7,0,0,5,510,65000,IS 44  RP IS44E TO 10T,,RP TUCKER BLVD TO,S 14 T 45 N R 7 E,99.99,0.369,1,1039826,0,38383433,90111914,2,3,1,1,11,2012,1,8,4023,2023,0,11.6,0,21,0,1,1,1,1,4,N,0,0,A,1,1,6,2,0,0,3,0,11.6,23.8,66.1,0,0,11.6,12.4,99.99,H,5.31,H,2.4,1.2,7,7,8,N,N,1,56.7,1,34.2,7,9,3,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,L,1,,1,0,0,1,1,0,1,9,0,,Y,N,5029,2043,,N,29,G,7,819.64,ST,724,38.642869,-90.18865,-90.1886499997056,38.642868999661,
134678,17,82014600000000,1,8,1,0,0,8,163,1660,Abandoned Southern RR 8t,,"PiggotAv to EB CD""""",PIER A35 TO ABUT T6,99.99,0.032,1,9917904001,70,38365763,90095401,2,3,1,1,11,1969,1,4,550,2017,6,6.7,0,0,0,1,1,1,0,5,N,0,0,P,1,4,4,3,0,0,6,0,8,31.4,173.1,0,0,7.6,8.6,99.99,H,99.99,H,3,2.9,6,5,6,N,N,6,59,6,32.1,5,4,6,5,N,6,35,1,173.4,123,24,Y24,N,N,123,,,1115,111,1226,,,0,,0,N,1,,1,0,2008,1,9,1,0,5,0,,Y,N,1111,2046,0,N,17,F,5,1488.66,ST,724,38.616008,-90.165003,-90.1650029996947,38.616008000119,
314632,29,883,1,1,1,55,0,5,510,65000,CST 2ND ST,,IS 55 N,S 34 T 45 N R 7 E,99.99,332.219,1,12,0,38352500,90125000,1,3,1,1,11,1965,4,2,49343,2023,6,22.6,0,30,0,1,1,1,1,5,N,0,0,P,1,1,4,2,0,0,8,0,19.9,24.8,182,0,0,19.5,20.3,99.99,H,6.15,H,3,1.9,8,7,6,N,N,1,43.2,1,26.1,6,5,6,5,N,6,,,0,723,24,N,N,N,,,,,,,,,,,1,R,1,,1,0,2022,1,1,0,1,12,1,,Y,N,61679,2043,,N,29,F,6,3694.6,AM,1202,38.590719,-90.214175,-90.2141749996832,38.5907190002332,
134824,17,82032200000000,1,1,1,70,0,8,163,1660,I-55 64 Ramps KCSRR  CSX,,EB I-70 Flyover Ra,4th level of Quad-Level,99.99,3.75,1,0000I07000,0,38380043,90084556,8,3,1,1,11,2014,2,11,21000,2019,9,14.2,0,0,1,1,1,1,1,5,N,0,0,A,8,4,4,2,0,0,14,0,14.4,69.5,696.9,0,0,14.2,15.2,99.99,N,0,N,0,0,8,8,8,N,N,8,54.8,8,42.1,8,9,N,5,N,8,,,0,923,24,N,N,N,,,,,,,,,0,,2,N,1,,1,0,,1,0,0,1,16,1,,Y,N,21210,2046,0,N,17,G,8,10592.88,ST,724,38.633453,-90.145989,-90.1459889996762,38.6334530002955,
134818,17,82031200000000,1,1,1,70,0,8,163,1885,1ST STREET in E St L,,RELOCATED I-70 EB,0.4 mi N of I-55/64,99.99,3.203,1,0000I07000,0,38381404,90085984,2,3,1,1,11,2013,2,2,21000,2019,9,16.5,0,0,0,1,1,1,1,5,0,0,0,A,1,1,3,2,0,0,1,0,16.7,47.5,48.2,0,0,16.5,17.4,99.99,N,0,N,0,0,8,8,8,N,N,8,58.3,8,45,8,9,N,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,,1,0,0,1,16,1,,Y,N,21210,2046,0,N,17,G,8,838.68,ST,724,38.637233,-90.149956,-90.1499560003951,38.6372329996885,
134724,17,82020500000000,1,3,1,3,0,8,163,1660,Abandoned Southern RR,,"Ramp to IL 3 SB """"E",ABUT E-9 TO P-O17,6.12,232.415,1,0000S00300,0,38364876,90101636,2,3,1,1,12,1971,2,0,23900,2023,6,11,0,0,1,1,N,N,N,5,N,0,0,A,1,0,4,3,0,0,10,0,10.4,32,257.6,0,0,10,11,99.99,N,0,N,0,0,5,5,5,N,N,6,40.5,6,23,5,4,N,5,N,8,35,1,257.6,323,24,Y24,N,N,323,,,1656,165,1821,,,,,0,R,1,,1,0,2004,1,9,0,0,13,0,,Y,N,18180,2046,0,N,17,F,5,2833.6,ST,724,38.613544,-90.171211,-90.1712109997051,38.6135439997108,
291835,29,1260,1,3,7,0,0,5,510,65000,RR PRIVATE ENTRANC,,RP IS64E TO 11TH S,S 23 T 45 N R 7 E,99.99,0.055,1,104531,0,38372283,90115576,8,3,1,1,11,1967,1,2,3730,2023,5,7.3,0,0,0,1,1,1,1,5,N,0,0,P,6,1,2,1,0,0,8,0,5.9,17.1,107.3,0.4,0.4,5.9,10.7,99.99,H,5.49,H,1.8,0,6,6,7,N,N,1,51.3,1,30.6,6,4,4,5,N,7,,,0,722,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,5,0,0,18,0,,Y,N,4663,2043,,N,29,F,6,1148.11,AM,303,38.623036,-90.200003,-90.2000029998945,38.6230360003038,
134841,17,82038500000000,1,8,1,0,0,8,163,1660,LAND BRIDGE,,NB RELOCATED IL 3,UNDER MLK APPR BRDGE,5.72,3.911,1,2078800000,0,38374627,90095214,2,3,1,1,16,2015,2,0,1800,2018,9,11.3,0,12,0,1,1,1,1,5,0,0,0,A,1,0,3,2,0,0,1,0,11.5,18.7,19.5,0,0,11.3,12.3,5.56,N,0,N,0,0,7,8,8,N,N,8,85.5,8,65.8,8,6,N,5,N,8,,,0,923,48,N,N,N,,,,,,,,,0,,0,L,1,,0,0,,1,0,0,1,14,0,,Y,N,909,2046,0,N,17,G,7,239.85,ST,724,38.629519,-90.164483,-90.164483000011,38.6295189998641,
309147,29,35795,1,5,1,0,0,5,510,65000,RVR DES PERES LAGO,,GOVERNMENT DR,S 1201 T 45 N R 6 E,99.99,0.805,0,,,38382528,90165979,1,3,12,4,19,2017,2,0,5000,2022,0,12.2,0,0,0,N,N,N,N,4,0,0,0,A,1,5,1,19,0,0,1,0,12.2,11,11,2,2,12.2,17.8,99.99,N,0,N,0,0,N,N,N,8,8,0,54,0,32.4,8,6,N,5,9,8,,,0,422,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,N,0,0,0,5,0,,Y,8,6750,2042,,N,29,G,8,195.8,ST,724,38.640356,-90.283275,-90.283274999559,38.6403560000084,
305432,29,32236,1,5,1,0,0,5,510,65000,CST CLAYTON AVE,,KINGSHIGHWAY BLVD,S 19 T 45 N R 7 E,99.99,7.302,1,79484,0,38375950,90155898,2,3,1,1,14,2008,8,2,46838,2023,9,38.5,0,5,0,1,1,1,1,4,N,0,0,A,5,1,5,2,0,0,1,0,38.5,19.2,20,1.8,1.8,38.5,43.4,99.99,H,4.77,N,0,0,7,7,7,N,N,1,77.4,1,38.7,7,9,N,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,5,0,1,5,0,,Y,N,65573,2043,,N,29,G,7,868,ST,724,38.633194,-90.266383,-90.2663829999047,38.6331939996508,
